CourseID,Title,Category,Sub_Category,Language,Skills,Instructor,Rating,Enrollments,Duration,Platform,PriceUSD,Certification,Level,ReleaseYear,Created_At
907,"Google Data Analytics Certificate","Data Science","Data Analysis",Spanish,"Machine Learning, Data Analysis, SQL, R, Excel","Donna Frye",4.5,20297,23,Udemy,19.00,1,Advanced,2024,"2025-07-22 15:56:44"
908,"Machine Learning by Stanford University","Data Science","Big Data",French,"Excel, R, SQL, Data Analysis, Python","Donald Terry",3.2,84111,34,FutureLearn,29.00,1,Beginner,2023,"2025-07-22 15:56:44"
909,"Introduction to Data Science in Python","Data Science",Statistics,Spanish,"Machine Learning, Data Analysis, Power BI, SQL, Deep Learning","Shaun Meyer DDS",4.0,56351,20,Coursera,49.00,1,Intermediate,2024,"2025-07-22 15:56:44"
910,"AWS Cloud Practitioner Essentials","IT & Software","Cloud Computing",English,"DevOps, Azure, Critical Thinking, Networking, AWS","Wayne Weaver",3.8,46563,60,Udemy,99.00,1,Advanced,2022,"2025-07-22 15:56:44"
911,"Machine Learning by Stanford University","Data Science","Machine Learning",English,"SQL, Machine Learning, R, Excel, Power BI","Gregory Wallace",3.5,65256,56,Udemy,0.00,0,Intermediate,2019,"2025-07-22 15:56:44"
912,"Natural Language Processing with Deep Learning",Arts,Design,Spanish,"Communication, Photography, Creativity, Design","Dorothy Brown",4.1,55623,57,FutureLearn,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
913,"AI For Everyone","Data Science","Machine Learning",Hindi,"Data Analysis, Machine Learning, Deep Learning, Excel, SQL","Crystal Meza",5.0,37517,30,Udemy,0.00,1,Advanced,2024,"2025-07-22 15:56:44"
914,"AI For Everyone","Data Science","Data Analysis",Hindi,"Excel, Machine Learning, SQL, Data Analysis, R","Jennifer Cooper",4.5,83046,15,FutureLearn,299.00,1,Advanced,2020,"2025-07-22 15:56:44"
915,"Google Data Analytics Certificate","Data Science","Data Analysis",Hindi,"Power BI, SQL, Excel, R, Python","Erin Watkins",4.5,76787,60,edX,49.00,1,Beginner,2019,"2025-07-22 15:56:44"
916,"Machine Learning by Stanford University","Data Science","Big Data",French,"R, Excel, Deep Learning, Python, Power BI","Sarah Wallace",4.4,50335,50,edX,19.00,1,Advanced,2021,"2025-07-22 15:56:44"
917,"Tableau Data Visualization","Data Science","Machine Learning",Hindi,"Power BI, Machine Learning, Deep Learning, Python, Excel","Carlos Clarke",3.4,29024,43,Coursera,199.00,1,Beginner,2018,"2025-07-22 15:56:44"
918,"Introduction to Data Science in Python","Data Science","Big Data",French,"SQL, Excel, Data Analysis, R, Python","David Washington",4.6,32461,41,edX,0.00,1,Advanced,2022,"2025-07-22 15:56:44"
919,"Machine Learning by Stanford University","Data Science","Machine Learning",Hindi,"SQL, Excel, Power BI, Deep Learning, Data Analysis","Patricia Williams",4.0,87378,31,FutureLearn,29.00,1,Advanced,2024,"2025-07-22 15:56:44"
920,"Python for Everybody","Data Science","Deep Learning",Spanish,"R, Excel, Python, Data Analysis, Deep Learning","Jesus Jackson",3.2,8236,9,FutureLearn,299.00,1,Intermediate,2022,"2025-07-22 15:56:44"
921,"AI For Everyone","Data Science","Deep Learning",French,"Python, Excel, Data Analysis, R, Power BI","Michelle Mitchell",3.0,37183,42,Coursera,0.00,0,Beginner,2018,"2025-07-22 15:56:44"
922,"Data Structures and Algorithms Specialization","Data Science","Data Analysis",French,"Data Analysis, Python, SQL, R, Machine Learning","Sara Schwartz",4.9,53079,39,Coursera,299.00,1,Advanced,2018,"2025-07-22 15:56:44"
923,"Big Data Essentials","Data Science",Statistics,Hindi,"Python, SQL, Data Analysis, Power BI, Excel","Brittany Young",3.5,97449,26,edX,299.00,1,Advanced,2020,"2025-07-22 15:56:44"
924,"Java Programming and Software Engineering","Computer Science","Web Development",English,"JavaScript, Python, SQL, Azure, React","Eugene Martinez",4.4,74217,47,Coursera,49.00,1,Intermediate,2024,"2025-07-22 15:56:44"
925,"The Science of Well-Being","IT & Software","Cloud Computing",French,"Azure, DevOps, AWS, Networking, Critical Thinking","Cody Hart",3.2,92098,10,FutureLearn,299.00,1,Beginner,2019,"2025-07-22 15:56:44"
926,"Data Structures and Algorithms Specialization","Data Science","Deep Learning",Spanish,"SQL, R, Deep Learning, Data Analysis, Python","Evan Cooper",4.8,87788,60,Coursera,19.00,1,Beginner,2022,"2025-07-22 15:56:44"
927,"Excel to MySQL: Analytic Techniques","Data Science",Statistics,French,"SQL, Data Analysis, Python, Deep Learning, Excel","Joshua Martin",4.7,39300,25,Udemy,299.00,1,Intermediate,2023,"2025-07-22 15:56:44"
928,"Natural Language Processing with Deep Learning","Data Science",Statistics,French,"Machine Learning, Excel, Power BI, R, Data Analysis","Thomas Sullivan",3.6,56290,17,Coursera,49.00,1,Beginner,2022,"2025-07-22 15:56:44"
929,"Business Analytics with Excel",Business,Leadership,Spanish,"Leadership, Critical Thinking, Excel, Power BI, Communication","Mr. Jimmy Flores Jr.",3.3,84171,14,Coursera,0.00,0,Intermediate,2020,"2025-07-22 15:56:44"
930,"Tableau Data Visualization","Data Science","Machine Learning",Spanish,"SQL, Deep Learning, Excel, Python, Data Analysis","Vanessa Rivera",3.1,78325,47,FutureLearn,19.00,1,Advanced,2019,"2025-07-22 15:56:44"
931,"Applied Data Science with Python","Data Science","Big Data",Hindi,"SQL, Machine Learning, R, Data Analysis, Deep Learning","Kara Roberts",5.0,23103,53,FutureLearn,29.00,1,Advanced,2020,"2025-07-22 15:56:44"
932,"AI For Everyone","Data Science","Machine Learning",English,"Python, SQL, Deep Learning, Data Analysis, R","Veronica Berry",4.9,61250,42,edX,49.00,1,Advanced,2022,"2025-07-22 15:56:44"
933,"AWS Cloud Practitioner Essentials","IT & Software",Networking,English,"DevOps, Critical Thinking, Networking, Azure, AWS","Keith Meadows",3.7,77543,45,edX,0.00,0,Intermediate,2021,"2025-07-22 15:56:44"
934,"Machine Learning by Stanford University","Data Science","Data Analysis",Hindi,"Power BI, SQL, Data Analysis, Deep Learning, R","Michael Dennis",3.9,95049,10,FutureLearn,19.00,1,Beginner,2021,"2025-07-22 15:56:44"
935,"Cybersecurity for Business",Business,Finance,French,"Excel, Communication, Power BI, Critical Thinking, Leadership","Brenda Pierce",4.7,62544,6,Coursera,29.00,1,Beginner,2020,"2025-07-22 15:56:44"
936,"Big Data Essentials","Data Science","Data Analysis",French,"SQL, Power BI, Excel, Python, Machine Learning","James Randall",4.7,34267,7,FutureLearn,99.00,1,Beginner,2018,"2025-07-22 15:56:44"
937,"Python for Everybody","Data Science","Machine Learning",Spanish,"Power BI, Machine Learning, R, Deep Learning, Python","Brandon Brown",5.0,99674,11,FutureLearn,199.00,1,Beginner,2022,"2025-07-22 15:56:44"
938,"The Science of Well-Being",Business,Leadership,Spanish,"Critical Thinking, Power BI, Leadership, Communication, Excel","Lauren Walker",4.7,86555,15,Udemy,0.00,0,Beginner,2019,"2025-07-22 15:56:44"
939,"Cybersecurity for Business",Business,Strategy,Spanish,"Excel, Power BI, Leadership, Communication, Critical Thinking","Diana Johnson",3.9,20487,38,Udemy,0.00,0,Intermediate,2022,"2025-07-22 15:56:44"
940,"Excel to MySQL: Analytic Techniques","Data Science",Statistics,Spanish,"R, Python, Power BI, Data Analysis, Deep Learning","Jill Powers",3.9,15281,19,edX,0.00,0,Beginner,2023,"2025-07-22 15:56:44"
941,"Python for Everybody","Data Science","Machine Learning",Spanish,"Machine Learning, Data Analysis, Deep Learning, Python, Power BI","Jorge Lee",4.9,58164,14,Udemy,19.00,1,Advanced,2022,"2025-07-22 15:56:44"
942,"Statistics with Python","Data Science",Statistics,Spanish,"Data Analysis, Power BI, Python, Machine Learning, Excel","Larry Harding",4.9,73044,7,FutureLearn,0.00,1,Advanced,2019,"2025-07-22 15:56:44"
943,"Excel to MySQL: Analytic Techniques","Data Science","Machine Learning",English,"Data Analysis, R, Python, Deep Learning, Power BI","Heather Hernandez",4.2,93461,26,Udemy,29.00,1,Intermediate,2018,"2025-07-22 15:56:44"
944,"SQL for Data Science","Data Science",Statistics,Spanish,"Deep Learning, Power BI, SQL, R, Python","Jaclyn Watson",3.6,72932,31,FutureLearn,199.00,1,Intermediate,2023,"2025-07-22 15:56:44"
945,"Applied Data Science with Python","Data Science","Deep Learning",French,"Python, SQL, Excel, R, Power BI","Gregory Madden",3.4,45235,36,Coursera,0.00,1,Advanced,2019,"2025-07-22 15:56:44"
946,"Python for Everybody","Data Science","Big Data",French,"SQL, Deep Learning, Excel, Python, Power BI","Anita Luna",3.5,31498,57,FutureLearn,299.00,1,Advanced,2022,"2025-07-22 15:56:44"
947,"Applied Data Science with Python","Data Science","Machine Learning",French,"Deep Learning, Power BI, Data Analysis, R, Excel","Willie Lara",4.6,77741,41,edX,29.00,1,Advanced,2024,"2025-07-22 15:56:44"
948,"Natural Language Processing with Deep Learning","Data Science",Statistics,French,"R, SQL, Excel, Python, Machine Learning","Robert Waller",4.1,6501,49,edX,99.00,1,Intermediate,2019,"2025-07-22 15:56:44"
949,"Deep Learning Specialization","IT & Software",DevOps,French,"AWS, DevOps, Critical Thinking, Networking, Azure","Steven Taylor",3.9,30709,33,edX,29.00,1,Intermediate,2021,"2025-07-22 15:56:44"
950,"Excel to MySQL: Analytic Techniques","Data Science","Machine Learning",English,"SQL, Machine Learning, Data Analysis, Excel, Power BI","Angelica Clark",4.9,54921,47,Coursera,49.00,1,Intermediate,2022,"2025-07-22 15:56:44"
951,"Big Data Essentials","Data Science",Statistics,Spanish,"Python, SQL, Data Analysis, Power BI, Excel","Sean Hatfield",3.4,94850,30,Udemy,99.00,1,Advanced,2022,"2025-07-22 15:56:44"
952,"Introduction to Data Science in Python","Data Science","Big Data",Hindi,"R, Data Analysis, Power BI, Machine Learning, Excel","Tyler Avila",3.6,1299,39,edX,299.00,1,Advanced,2019,"2025-07-22 15:56:44"
953,"Excel to MySQL: Analytic Techniques","Data Science","Deep Learning",English,"Data Analysis, Excel, SQL, Deep Learning, Power BI","Jason Rocha",4.5,36001,10,FutureLearn,99.00,1,Advanced,2019,"2025-07-22 15:56:44"
954,"Google Data Analytics Certificate","Data Science","Data Analysis",French,"SQL, Deep Learning, Data Analysis, Power BI, Excel","Justin Page",4.2,43042,39,edX,299.00,1,Intermediate,2021,"2025-07-22 15:56:44"
955,"Introduction to Data Science in Python","Data Science","Data Analysis",Hindi,"Python, Machine Learning, SQL, Power BI, R","Breanna Lopez",3.6,48455,33,Coursera,0.00,0,Beginner,2024,"2025-07-22 15:56:44"
956,"Business Analytics with Excel",Business,"Business Analytics",Hindi,"Excel, Power BI, Communication, Critical Thinking, Leadership","Julian Williams",4.9,10922,25,Udemy,29.00,1,Advanced,2021,"2025-07-22 15:56:44"
957,"Big Data Essentials","Data Science","Deep Learning",Hindi,"Python, Data Analysis, Excel, SQL, Machine Learning","Sandra Torres",4.8,90560,44,Coursera,49.00,1,Intermediate,2019,"2025-07-22 15:56:44"
958,"Machine Learning by Stanford University","Data Science","Machine Learning",Hindi,"Excel, Data Analysis, SQL, R, Deep Learning","Julie Johnson",3.1,11504,31,FutureLearn,299.00,1,Advanced,2024,"2025-07-22 15:56:44"
959,"Full-Stack Web Development with React","Computer Science","Web Development",French,"JavaScript, SQL, Python, AWS, Azure","Dennis Blanchard",4.2,62338,59,Coursera,49.00,1,Intermediate,2019,"2025-07-22 15:56:44"
960,"SQL for Data Science","Data Science","Deep Learning",Hindi,"Deep Learning, Power BI, Python, SQL, Excel","Kaitlyn Valdez",4.2,65650,7,edX,299.00,1,Advanced,2024,"2025-07-22 15:56:44"
961,"Data Structures and Algorithms Specialization","Data Science","Data Analysis",English,"Python, SQL, Power BI, Excel, Machine Learning","Jennifer Vasquez",3.2,31473,46,Udemy,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
962,"Python for Everybody","Data Science",Statistics,English,"Machine Learning, Excel, R, Power BI, Python","Danielle Wilson",3.0,84789,6,Udemy,99.00,1,Advanced,2022,"2025-07-22 15:56:44"
963,"AWS Cloud Practitioner Essentials","IT & Software",Networking,Spanish,"DevOps, AWS, Azure, Critical Thinking, Networking","Zachary Jones",3.8,94202,48,edX,299.00,1,Advanced,2021,"2025-07-22 15:56:44"
964,"The Science of Well-Being","Data Science",Statistics,French,"Deep Learning, Data Analysis, R, Power BI, Python","Lauren Cunningham",4.2,81580,56,Udemy,199.00,1,Beginner,2018,"2025-07-22 15:56:44"
965,"Statistics with Python","Data Science","Data Analysis",French,"Deep Learning, Excel, SQL, Power BI, R","Lori Alvarez",4.3,61536,34,Coursera,0.00,0,Intermediate,2020,"2025-07-22 15:56:44"
966,"Machine Learning by Stanford University","Data Science","Big Data",English,"R, Machine Learning, Deep Learning, Data Analysis, SQL","Barbara Hunt",4.6,15601,44,edX,49.00,1,Intermediate,2019,"2025-07-22 15:56:44"
967,"Cybersecurity for Business",Business,Strategy,French,"Leadership, Power BI, Communication, Excel, Critical Thinking","Sarah Martin",4.4,44662,8,edX,49.00,1,Beginner,2023,"2025-07-22 15:56:44"
968,"Business Analytics with Excel",Business,Finance,English,"Critical Thinking, Leadership, Power BI, Communication, Excel","Francisco Johns",4.6,85035,25,FutureLearn,99.00,1,Advanced,2018,"2025-07-22 15:56:44"
969,"Python for Everybody","Data Science","Big Data",Hindi,"SQL, Power BI, Deep Learning, R, Python","Christopher Nelson",3.5,88596,12,FutureLearn,19.00,1,Intermediate,2023,"2025-07-22 15:56:44"
970,"AWS Cloud Practitioner Essentials","IT & Software",DevOps,Spanish,"AWS, DevOps, Networking, Azure, Critical Thinking","Thomas Kelly",3.5,19913,17,FutureLearn,19.00,1,Beginner,2022,"2025-07-22 15:56:44"
971,"Big Data Essentials","Data Science","Data Analysis",Spanish,"Data Analysis, Python, SQL, Machine Learning, Excel","Joseph Mayer",3.8,65371,10,Coursera,199.00,1,Intermediate,2024,"2025-07-22 15:56:44"
972,"Natural Language Processing with Deep Learning",Business,Strategy,Hindi,"Communication, Excel, Leadership, Power BI, Critical Thinking","Pamela White",3.9,44225,54,Udemy,199.00,1,Advanced,2024,"2025-07-22 15:56:44"
973,"AI For Everyone","Data Science",Statistics,Spanish,"Data Analysis, Power BI, SQL, Python, Deep Learning","Paul Stephens",3.9,78669,47,FutureLearn,19.00,1,Intermediate,2022,"2025-07-22 15:56:44"
974,"AI For Everyone","Data Science","Deep Learning",Hindi,"Data Analysis, Machine Learning, R, Excel, Python","Samantha Cohen",4.6,65233,31,edX,49.00,1,Advanced,2018,"2025-07-22 15:56:44"
975,"Cybersecurity for Business",Business,Marketing,Spanish,"Excel, Power BI, Leadership, Communication, Critical Thinking","Michael Barker",4.3,4075,57,FutureLearn,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
976,"Natural Language Processing with Deep Learning",Arts,"Creative Writing",Hindi,"Photography, Creativity, Design, Communication","Kevin Morrow",4.7,48439,9,Udemy,299.00,1,Intermediate,2019,"2025-07-22 15:56:44"
977,"Deep Learning Specialization","Computer Science",Cybersecurity,French,"SQL, Python, AWS, React, Azure","Joseph Watson",3.6,98583,29,FutureLearn,199.00,1,Intermediate,2020,"2025-07-22 15:56:44"
978,"Google Data Analytics Certificate","Data Science",Statistics,Hindi,"Excel, R, Data Analysis, Power BI, Machine Learning","Mr. Thomas Garcia",3.6,75827,23,edX,19.00,1,Beginner,2018,"2025-07-22 15:56:44"
979,"Java Programming and Software Engineering","Computer Science",Cybersecurity,Hindi,"React, Python, SQL, JavaScript, AWS","Daniel Lopez",4.9,54993,25,FutureLearn,99.00,1,Advanced,2020,"2025-07-22 15:56:44"
980,"Machine Learning by Stanford University","Data Science","Machine Learning",Hindi,"Data Analysis, Power BI, Deep Learning, Python, Machine Learning","Lisa Guerra",4.5,54873,50,FutureLearn,299.00,1,Beginner,2022,"2025-07-22 15:56:44"
981,"Full-Stack Web Development with React","Computer Science","Web Development",Hindi,"Azure, SQL, JavaScript, AWS, Python","Kim Arnold",3.5,35396,60,Udemy,99.00,1,Beginner,2019,"2025-07-22 15:56:44"
982,"Deep Learning Specialization","IT & Software","Cloud Computing",Hindi,"Networking, DevOps, Critical Thinking, Azure, AWS","Ashley Stevens",4.6,38465,36,FutureLearn,19.00,1,Advanced,2024,"2025-07-22 15:56:44"
983,"Natural Language Processing with Deep Learning","Data Science","Data Analysis",Hindi,"Deep Learning, Machine Learning, Excel, R, Power BI","Robert Mclean",3.7,68224,23,Coursera,299.00,1,Intermediate,2018,"2025-07-22 15:56:44"
984,"Business Analytics with Excel",Business,"Business Analytics",Hindi,"Excel, Power BI, Leadership, Critical Thinking, Communication","Eric Cox",4.5,25405,33,Udemy,99.00,1,Advanced,2018,"2025-07-22 15:56:44"
985,"Statistics with Python","Data Science",Statistics,French,"R, Data Analysis, Python, Machine Learning, Excel","Stacy Harper",3.0,25938,31,Udemy,49.00,1,Advanced,2019,"2025-07-22 15:56:44"
986,"The Science of Well-Being","IT & Software",DevOps,Hindi,"Azure, AWS, DevOps, Networking, Critical Thinking","Gloria Mckinney",3.1,6523,51,edX,299.00,1,Advanced,2020,"2025-07-22 15:56:44"
987,"SQL for Data Science","Data Science","Deep Learning",Hindi,"Power BI, Excel, Data Analysis, R, SQL","Robert Walker",3.8,59260,48,FutureLearn,19.00,1,Beginner,2024,"2025-07-22 15:56:44"
988,"Full-Stack Web Development with React","Computer Science","Web Development",Hindi,"Azure, AWS, React, Python, JavaScript","Brenda Perez",3.8,44083,45,edX,199.00,1,Advanced,2020,"2025-07-22 15:56:44"
989,"Data Structures and Algorithms Specialization","Data Science","Big Data",English,"Data Analysis, Python, R, Excel, Machine Learning","Carlos Miller",3.2,24714,14,edX,29.00,1,Advanced,2020,"2025-07-22 15:56:44"
990,"Excel to MySQL: Analytic Techniques","Data Science","Machine Learning",Spanish,"Machine Learning, Data Analysis, Python, Deep Learning, R","Rachel Jones",3.6,14481,35,edX,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
991,"Machine Learning by Stanford University","Data Science","Machine Learning",Spanish,"Python, SQL, R, Deep Learning, Excel","Nicole Williams",4.3,8128,23,Coursera,29.00,1,Intermediate,2019,"2025-07-22 15:56:44"
992,"Data Structures and Algorithms Specialization","Data Science","Machine Learning",Hindi,"Deep Learning, Machine Learning, Power BI, R, Data Analysis","Ricky Palmer",4.7,25125,38,Coursera,0.00,0,Intermediate,2022,"2025-07-22 15:56:44"
993,"Python for Everybody","Data Science","Deep Learning",English,"Excel, Data Analysis, Machine Learning, Power BI, R","Bryan King",3.4,81949,45,Coursera,99.00,1,Beginner,2021,"2025-07-22 15:56:44"
