CourseID,Title,Category,Sub_Category,Language,Skills,Instructor,Rating,Enrollments,Duration,Platform,PriceUSD,Certification,Level,ReleaseYear
899,Big Data Essentials,Data Science,Machine Learning,English,"SQL, Deep Learning, Power BI, R, Python",Patrick Perez,3.2 stars,27328,21 hours,edX,$299,Yes,Beginner,2019
900,AWS Cloud Practitioner Essentials,IT & Software,Cloud Computing,French,"Azure, Critical Thinking, Networking, AWS, DevOps",Derek Frazier,4.9 stars,15401,55 hours,Udemy,$19,Yes,Beginner,2019
901,Big Data Essentials,Data Science,Statistics,Hindi,"R, Data Analysis, Machine Learning, Power BI, Excel",Arthur Reed,3.6 stars,65714,30 hours,edX,$19,Yes,Intermediate,2022
902,Introduction to Data Science in Python,Data Science,Big Data,French,"Power BI, Excel, Python, SQL, Data Analysis",Mr. Bryan Mckinney,3.9 stars,35177,16 hours,Coursera,$99,Yes,Advanced,2024
903,Google Data Analytics Certificate,Data Science,Statistics,Hindi,"Deep Learning, SQL, Machine Learning, Excel, R",Kim Carter,3.6 stars,75184,40 hours,edX,$199,Yes,Beginner,2022
904,Machine Learning by Stanford University,Data Science,Big Data,Hindi,"Machine Learning, Data Analysis, Excel, Python, Power BI",Rebecca Dougherty,5.0 stars,53090,28 hours,edX,$199,Yes,Advanced,2024
905,Machine Learning by Stanford University,Data Science,Machine Learning,Hindi,"R, Machine Learning, Power BI, SQL, Data Analysis",Teresa Jones,4.7 stars,67064,8 hours,FutureLearn,$299,Yes,Intermediate,2020
906,Big Data Essentials,Data Science,Machine Learning,Spanish,"R, Machine Learning, Data Analysis, SQL, Excel",Judith Miller,3.3 stars,57972,54 hours,edX,$49,Yes,Intermediate,2021
907,Google Data Analytics Certificate,Data Science,Data Analysis,Spanish,"Machine Learning, Data Analysis, SQL, R, Excel",Donna Frye,4.5 stars,20297,23 hours,Udemy,$19,Yes,Advanced,2024
908,Machine Learning by Stanford University,Data Science,Big Data,French,"Excel, R, SQL, Data Analysis, Python",Donald Terry,3.2 stars,84111,34 hours,FutureLearn,$29,Yes,Beginner,2023
909,Introduction to Data Science in Python,Data Science,Statistics,Spanish,"Machine Learning, Data Analysis, Power BI, SQL, Deep Learning",Shaun Meyer DDS,4.0 stars,56351,20 hours,Coursera,$49,Yes,Intermediate,2024
910,AWS Cloud Practitioner Essentials,IT & Software,Cloud Computing,English,"DevOps, Azure, Critical Thinking, Networking, AWS",Wayne Weaver,3.8 stars,46563,60 hours,Udemy,$99,Yes,Advanced,2022
911,Machine Learning by Stanford University,Data Science,Machine Learning,English,"SQL, Machine Learning, R, Excel, Power BI",Gregory Wallace,3.5 stars,65256,56 hours,Udemy,$0,No,Intermediate,2019
912,Natural Language Processing with Deep Learning,Arts,Design,Spanish,"Communication, Photography, Creativity, Design",Dorothy Brown,4.1 stars,55623,57 hours,FutureLearn,$0,Yes,Advanced,2023
913,AI For Everyone,Data Science,Machine Learning,Hindi,"Data Analysis, Machine Learning, Deep Learning, Excel, SQL",Crystal Meza,5.0 stars,37517,30 hours,Udemy,$0,Yes,Advanced,2024
914,AI For Everyone,Data Science,Data Analysis,Hindi,"Excel, Machine Learning, SQL, Data Analysis, R",Jennifer Cooper,4.5 stars,83046,15 hours,FutureLearn,$299,Yes,Advanced,2020
915,Google Data Analytics Certificate,Data Science,Data Analysis,Hindi,"Power BI, SQL, Excel, R, Python",Erin Watkins,4.5 stars,76787,60 hours,edX,$49,Yes,Beginner,2019
916,Machine Learning by Stanford University,Data Science,Big Data,French,"R, Excel, Deep Learning, Python, Power BI",Sarah Wallace,4.4 stars,50335,50 hours,edX,$19,Yes,Advanced,2021
917,Tableau Data Visualization,Data Science,Machine Learning,Hindi,"Power BI, Machine Learning, Deep Learning, Python, Excel",Carlos Clarke,3.4 stars,29024,43 hours,Coursera,$199,Yes,Beginner,2018
918,Introduction to Data Science in Python,Data Science,Big Data,French,"SQL, Excel, Data Analysis, R, Python",David Washington,4.6 stars,32461,41 hours,edX,$0,Yes,Advanced,2022
919,Machine Learning by Stanford University,Data Science,Machine Learning,Hindi,"SQL, Excel, Power BI, Deep Learning, Data Analysis",Patricia Williams,4.0 stars,87378,31 hours,FutureLearn,$29,Yes,Advanced,2024
920,Python for Everybody,Data Science,Deep Learning,Spanish,"R, Excel, Python, Data Analysis, Deep Learning",Jesus Jackson,3.2 stars,8236,9 hours,FutureLearn,$299,Yes,Intermediate,2022
921,AI For Everyone,Data Science,Deep Learning,French,"Python, Excel, Data Analysis, R, Power BI",Michelle Mitchell,3.0 stars,37183,42 hours,Coursera,$0,No,Beginner,2018
922,Data Structures and Algorithms Specialization,Data Science,Data Analysis,French,"Data Analysis, Python, SQL, R, Machine Learning",Sara Schwartz,4.9 stars,53079,39 hours,Coursera,$299,Yes,Advanced,2018
923,Big Data Essentials,Data Science,Statistics,Hindi,"Python, SQL, Data Analysis, Power BI, Excel",Brittany Young,3.5 stars,97449,26 hours,edX,$299,Yes,Advanced,2020
924,Java Programming and Software Engineering,Computer Science,Web Development,English,"JavaScript, Python, SQL, Azure, React",Eugene Martinez,4.4 stars,74217,47 hours,Coursera,$49,Yes,Intermediate,2024
925,The Science of Well-Being,IT & Software,Cloud Computing,French,"Azure, DevOps, AWS, Networking, Critical Thinking",Cody Hart,3.2 stars,92098,10 hours,FutureLearn,$299,Yes,Beginner,2019
926,Data Structures and Algorithms Specialization,Data Science,Deep Learning,Spanish,"SQL, R, Deep Learning, Data Analysis, Python",Evan Cooper,4.8 stars,87788,60 hours,Coursera,$19,Yes,Beginner,2022
927,Excel to MySQL: Analytic Techniques,Data Science,Statistics,French,"SQL, Data Analysis, Python, Deep Learning, Excel",Joshua Martin,4.7 stars,39300,25 hours,Udemy,$299,Yes,Intermediate,2023
928,Natural Language Processing with Deep Learning,Data Science,Statistics,French,"Machine Learning, Excel, Power BI, R, Data Analysis",Thomas Sullivan,3.6 stars,56290,17 hours,Coursera,$49,Yes,Beginner,2022
929,Business Analytics with Excel,Business,Leadership,Spanish,"Leadership, Critical Thinking, Excel, Power BI, Communication",Mr. Jimmy Flores Jr.,3.3 stars,84171,14 hours,Coursera,$0,No,Intermediate,2020
930,Tableau Data Visualization,Data Science,Machine Learning,Spanish,"SQL, Deep Learning, Excel, Python, Data Analysis",Vanessa Rivera,3.1 stars,78325,47 hours,FutureLearn,$19,Yes,Advanced,2019
931,Applied Data Science with Python,Data Science,Big Data,Hindi,"SQL, Machine Learning, R, Data Analysis, Deep Learning",Kara Roberts,5.0 stars,23103,53 hours,FutureLearn,$29,Yes,Advanced,2020
932,AI For Everyone,Data Science,Machine Learning,English,"Python, SQL, Deep Learning, Data Analysis, R",Veronica Berry,4.9 stars,61250,42 hours,edX,$49,Yes,Advanced,2022
933,AWS Cloud Practitioner Essentials,IT & Software,Networking,English,"DevOps, Critical Thinking, Networking, Azure, AWS",Keith Meadows,3.7 stars,77543,45 hours,edX,$0,No,Intermediate,2021
934,Machine Learning by Stanford University,Data Science,Data Analysis,Hindi,"Power BI, SQL, Data Analysis, Deep Learning, R",Michael Dennis,3.9 stars,95049,10 hours,FutureLearn,$19,Yes,Beginner,2021
935,Cybersecurity for Business,Business,Finance,French,"Excel, Communication, Power BI, Critical Thinking, Leadership",Brenda Pierce,4.7 stars,62544,6 hours,Coursera,$29,Yes,Beginner,2020
936,Big Data Essentials,Data Science,Data Analysis,French,"SQL, Power BI, Excel, Python, Machine Learning",James Randall,4.7 stars,34267,7 hours,FutureLearn,$99,Yes,Beginner,2018
937,Python for Everybody,Data Science,Machine Learning,Spanish,"Power BI, Machine Learning, R, Deep Learning, Python",Brandon Brown,5.0 stars,99674,11 hours,FutureLearn,$199,Yes,Beginner,2022
938,The Science of Well-Being,Business,Leadership,Spanish,"Critical Thinking, Power BI, Leadership, Communication, Excel",Lauren Walker,4.7 stars,86555,15 hours,Udemy,$0,No,Beginner,2019
939,Cybersecurity for Business,Business,Strategy,Spanish,"Excel, Power BI, Leadership, Communication, Critical Thinking",Diana Johnson,3.9 stars,20487,38 hours,Udemy,$0,No,Intermediate,2022
940,Excel to MySQL: Analytic Techniques,Data Science,Statistics,Spanish,"R, Python, Power BI, Data Analysis, Deep Learning",Jill Powers,3.9 stars,15281,19 hours,edX,$0,No,Beginner,2023
941,Python for Everybody,Data Science,Machine Learning,Spanish,"Machine Learning, Data Analysis, Deep Learning, Python, Power BI",Jorge Lee,4.9 stars,58164,14 hours,Udemy,$19,Yes,Advanced,2022
942,Statistics with Python,Data Science,Statistics,Spanish,"Data Analysis, Power BI, Python, Machine Learning, Excel",Larry Harding,4.9 stars,73044,7 hours,FutureLearn,$0,Yes,Advanced,2019
943,Excel to MySQL: Analytic Techniques,Data Science,Machine Learning,English,"Data Analysis, R, Python, Deep Learning, Power BI",Heather Hernandez,4.2 stars,93461,26 hours,Udemy,$29,Yes,Intermediate,2018
944,SQL for Data Science,Data Science,Statistics,Spanish,"Deep Learning, Power BI, SQL, R, Python",Jaclyn Watson,3.6 stars,72932,31 hours,FutureLearn,$199,Yes,Intermediate,2023
945,Applied Data Science with Python,Data Science,Deep Learning,French,"Python, SQL, Excel, R, Power BI",Gregory Madden,3.4 stars,45235,36 hours,Coursera,$0,Yes,Advanced,2019
946,Python for Everybody,Data Science,Big Data,French,"SQL, Deep Learning, Excel, Python, Power BI",Anita Luna,3.5 stars,31498,57 hours,FutureLearn,$299,Yes,Advanced,2022
947,Applied Data Science with Python,Data Science,Machine Learning,French,"Deep Learning, Power BI, Data Analysis, R, Excel",Willie Lara,4.6 stars,77741,41 hours,edX,$29,Yes,Advanced,2024
948,Natural Language Processing with Deep Learning,Data Science,Statistics,French,"R, SQL, Excel, Python, Machine Learning",Robert Waller,4.1 stars,6501,49 hours,edX,$99,Yes,Intermediate,2019
949,Deep Learning Specialization,IT & Software,DevOps,French,"AWS, DevOps, Critical Thinking, Networking, Azure",Steven Taylor,3.9 stars,30709,33 hours,edX,$29,Yes,Intermediate,2021
950,Excel to MySQL: Analytic Techniques,Data Science,Machine Learning,English,"SQL, Machine Learning, Data Analysis, Excel, Power BI",Angelica Clark,4.9 stars,54921,47 hours,Coursera,$49,Yes,Intermediate,2022
951,Big Data Essentials,Data Science,Statistics,Spanish,"Python, SQL, Data Analysis, Power BI, Excel",Sean Hatfield,3.4 stars,94850,30 hours,Udemy,$99,Yes,Advanced,2022
952,Introduction to Data Science in Python,Data Science,Big Data,Hindi,"R, Data Analysis, Power BI, Machine Learning, Excel",Tyler Avila,3.6 stars,1299,39 hours,edX,$299,Yes,Advanced,2019
953,Excel to MySQL: Analytic Techniques,Data Science,Deep Learning,English,"Data Analysis, Excel, SQL, Deep Learning, Power BI",Jason Rocha,4.5 stars,36001,10 hours,FutureLearn,$99,Yes,Advanced,2019
954,Google Data Analytics Certificate,Data Science,Data Analysis,French,"SQL, Deep Learning, Data Analysis, Power BI, Excel",Justin Page,4.2 stars,43042,39 hours,edX,$299,Yes,Intermediate,2021
955,Introduction to Data Science in Python,Data Science,Data Analysis,Hindi,"Python, Machine Learning, SQL, Power BI, R",Breanna Lopez,3.6 stars,48455,33 hours,Coursera,$0,No,Beginner,2024
956,Business Analytics with Excel,Business,Business Analytics,Hindi,"Excel, Power BI, Communication, Critical Thinking, Leadership",Julian Williams,4.9 stars,10922,25 hours,Udemy,$29,Yes,Advanced,2021
957,Big Data Essentials,Data Science,Deep Learning,Hindi,"Python, Data Analysis, Excel, SQL, Machine Learning",Sandra Torres,4.8 stars,90560,44 hours,Coursera,$49,Yes,Intermediate,2019
958,Machine Learning by Stanford University,Data Science,Machine Learning,Hindi,"Excel, Data Analysis, SQL, R, Deep Learning",Julie Johnson,3.1 stars,11504,31 hours,FutureLearn,$299,Yes,Advanced,2024
959,Full-Stack Web Development with React,Computer Science,Web Development,French,"JavaScript, SQL, Python, AWS, Azure",Dennis Blanchard,4.2 stars,62338,59 hours,Coursera,$49,Yes,Intermediate,2019
960,SQL for Data Science,Data Science,Deep Learning,Hindi,"Deep Learning, Power BI, Python, SQL, Excel",Kaitlyn Valdez,4.2 stars,65650,7 hours,edX,$299,Yes,Advanced,2024
961,Data Structures and Algorithms Specialization,Data Science,Data Analysis,English,"Python, SQL, Power BI, Excel, Machine Learning",Jennifer Vasquez,3.2 stars,31473,46 hours,Udemy,$0,No,Beginner,2020
962,Python for Everybody,Data Science,Statistics,English,"Machine Learning, Excel, R, Power BI, Python",Danielle Wilson,3.0 stars,84789,6 hours,Udemy,$99,Yes,Advanced,2022
963,AWS Cloud Practitioner Essentials,IT & Software,Networking,Spanish,"DevOps, AWS, Azure, Critical Thinking, Networking",Zachary Jones,3.8 stars,94202,48 hours,edX,$299,Yes,Advanced,2021
964,The Science of Well-Being,Data Science,Statistics,French,"Deep Learning, Data Analysis, R, Power BI, Python",Lauren Cunningham,4.2 stars,81580,56 hours,Udemy,$199,Yes,Beginner,2018
965,Statistics with Python,Data Science,Data Analysis,French,"Deep Learning, Excel, SQL, Power BI, R",Lori Alvarez,4.3 stars,61536,34 hours,Coursera,$0,No,Intermediate,2020
966,Machine Learning by Stanford University,Data Science,Big Data,English,"R, Machine Learning, Deep Learning, Data Analysis, SQL",Barbara Hunt,4.6 stars,15601,44 hours,edX,$49,Yes,Intermediate,2019
967,Cybersecurity for Business,Business,Strategy,French,"Leadership, Power BI, Communication, Excel, Critical Thinking",Sarah Martin,4.4 stars,44662,8 hours,edX,$49,Yes,Beginner,2023
968,Business Analytics with Excel,Business,Finance,English,"Critical Thinking, Leadership, Power BI, Communication, Excel",Francisco Johns,4.6 stars,85035,25 hours,FutureLearn,$99,Yes,Advanced,2018
969,Python for Everybody,Data Science,Big Data,Hindi,"SQL, Power BI, Deep Learning, R, Python",Christopher Nelson,3.5 stars,88596,12 hours,FutureLearn,$19,Yes,Intermediate,2023
970,AWS Cloud Practitioner Essentials,IT & Software,DevOps,Spanish,"AWS, DevOps, Networking, Azure, Critical Thinking",Thomas Kelly,3.5 stars,19913,17 hours,FutureLearn,$19,Yes,Beginner,2022
971,Big Data Essentials,Data Science,Data Analysis,Spanish,"Data Analysis, Python, SQL, Machine Learning, Excel",Joseph Mayer,3.8 stars,65371,10 hours,Coursera,$199,Yes,Intermediate,2024
972,Natural Language Processing with Deep Learning,Business,Strategy,Hindi,"Communication, Excel, Leadership, Power BI, Critical Thinking",Pamela White,3.9 stars,44225,54 hours,Udemy,$199,Yes,Advanced,2024
973,AI For Everyone,Data Science,Statistics,Spanish,"Data Analysis, Power BI, SQL, Python, Deep Learning",Paul Stephens,3.9 stars,78669,47 hours,FutureLearn,$19,Yes,Intermediate,2022
974,AI For Everyone,Data Science,Deep Learning,Hindi,"Data Analysis, Machine Learning, R, Excel, Python",Samantha Cohen,4.6 stars,65233,31 hours,edX,$49,Yes,Advanced,2018
975,Cybersecurity for Business,Business,Marketing,Spanish,"Excel, Power BI, Leadership, Communication, Critical Thinking",Michael Barker,4.3 stars,4075,57 hours,FutureLearn,$299,Yes,Intermediate,2019
976,Natural Language Processing with Deep Learning,Arts,Creative Writing,Hindi,"Photography, Creativity, Design, Communication",Kevin Morrow,4.7 stars,48439,9 hours,Udemy,$299,Yes,Intermediate,2019
977,Deep Learning Specialization,Computer Science,Cybersecurity,French,"SQL, Python, AWS, React, Azure",Joseph Watson,3.6 stars,98583,29 hours,FutureLearn,$199,Yes,Intermediate,2020
978,Google Data Analytics Certificate,Data Science,Statistics,Hindi,"Excel, R, Data Analysis, Power BI, Machine Learning",Mr. Thomas Garcia,3.6 stars,75827,23 hours,edX,$19,Yes,Beginner,2018
979,Java Programming and Software Engineering,Computer Science,Cybersecurity,Hindi,"React, Python, SQL, JavaScript, AWS",Daniel Lopez,4.9 stars,54993,25 hours,FutureLearn,$99,Yes,Advanced,2020
980,Machine Learning by Stanford University,Data Science,Machine Learning,Hindi,"Data Analysis, Power BI, Deep Learning, Python, Machine Learning",Lisa Guerra,4.5 stars,54873,50 hours,FutureLearn,$299,Yes,Beginner,2022
981,Full-Stack Web Development with React,Computer Science,Web Development,Hindi,"Azure, SQL, JavaScript, AWS, Python",Kim Arnold,3.5 stars,35396,60 hours,Udemy,$99,Yes,Beginner,2019
982,Deep Learning Specialization,IT & Software,Cloud Computing,Hindi,"Networking, DevOps, Critical Thinking, Azure, AWS",Ashley Stevens,4.6 stars,38465,36 hours,FutureLearn,$19,Yes,Advanced,2024
983,Natural Language Processing with Deep Learning,Data Science,Data Analysis,Hindi,"Deep Learning, Machine Learning, Excel, R, Power BI",Robert Mclean,3.7 stars,68224,23 hours,Coursera,$299,Yes,Intermediate,2018
984,Business Analytics with Excel,Business,Business Analytics,Hindi,"Excel, Power BI, Leadership, Critical Thinking, Communication",Eric Cox,4.5 stars,25405,33 hours,Udemy,$99,Yes,Advanced,2018
985,Statistics with Python,Data Science,Statistics,French,"R, Data Analysis, Python, Machine Learning, Excel",Stacy Harper,3.0 stars,25938,31 hours,Udemy,$49,Yes,Advanced,2019
986,The Science of Well-Being,IT & Software,DevOps,Hindi,"Azure, AWS, DevOps, Networking, Critical Thinking",Gloria Mckinney,3.1 stars,6523,51 hours,edX,$299,Yes,Advanced,2020
987,SQL for Data Science,Data Science,Deep Learning,Hindi,"Power BI, Excel, Data Analysis, R, SQL",Robert Walker,3.8 stars,59260,48 hours,FutureLearn,$19,Yes,Beginner,2024
988,Full-Stack Web Development with React,Computer Science,Web Development,Hindi,"Azure, AWS, React, Python, JavaScript",Brenda Perez,3.8 stars,44083,45 hours,edX,$199,Yes,Advanced,2020
989,Data Structures and Algorithms Specialization,Data Science,Big Data,English,"Data Analysis, Python, R, Excel, Machine Learning",Carlos Miller,3.2 stars,24714,14 hours,edX,$29,Yes,Advanced,2020
990,Excel to MySQL: Analytic Techniques,Data Science,Machine Learning,Spanish,"Machine Learning, Data Analysis, Python, Deep Learning, R",Rachel Jones,3.6 stars,14481,35 hours,edX,$0,Yes,Advanced,2023
991,Machine Learning by Stanford University,Data Science,Machine Learning,Spanish,"Python, SQL, R, Deep Learning, Excel",Nicole Williams,4.3 stars,8128,23 hours,Coursera,$29,Yes,Intermediate,2019
